AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AEW00741.1	PspC*->	PspC	PspC	-	73	Niako_4482	bacteria>bacteroidetes	Niastella koreensis GR2010	hypothetical protein Niako_4482 [Niastella koreensis GR20-10]	361061749	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
AKD58705.1	PspC*->	PspC	PspC	-	73	SD10_21415	bacteria>bacteroidetes	Spirosoma radiotolerans	PspC family transcriptional regulator [Spirosoma radiotolerans]	808697866	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
ALL05077.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM->?->PspC*->	PspC	PspC	-	73	AQ505_05945	bacteria>bacteroidetes	Pedobacter sp PACM 27299	PspC family transcriptional regulator [Pedobacter sp. PACM 27299]	941973648	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	SIG+TM(s)->?->PspC*->	PspC	SIG+TM(s) ? PspC* 
AMP97227.1	PspC*->SIG+TM+TM+TM+TM+FTSK+FTSK-HTH->	PspC	PspC	-	73	AY601_0258	bacteria>bacteroidetes	Pedobacter cryoconitis	PspC family transcriptional regulator [Pedobacter cryoconitis]	1005371452	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->SIG+TM(s)+FTSK(s)-HTH->	PspC	PspC* SIG+TM(s)+FTSK(s)-HTH 
AMR33784.1	TM->Cluster221_3clades-><-PspC*	SIG	PspC	-	73	A0256_21265	bacteria>bacteroidetes	Mucilaginibacter sp PAMC 26640	PspC family transcriptional regulator [Mucilaginibacter sp. PAMC 26640]	1008902119	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	TM->Cluster221_3clades-><-PspC*	PspC	TM Cluster221_3clades PspC*
ANE50246.1	PspC*->	TM	PspC	-	73	SY85_06765	bacteria>bacteroidetes	Flavisolibacter sp LCS9	PspC family transcriptional regulator [Flavisolibacter sp. LCS9]	1028467326	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
APD07062.1	Cluster95_4clades->?-><-?<-?||?->PspC*->?->SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->?->Cluster81_2clades->	PspC	PspC	-	73	UJ101_01546	bacteria>bacteroidetes	Flavobacteriaceae bacterium UJ101	hypothetical protein UJ101_01546 [Flavobacteriaceae bacterium UJ101]	1102953762	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	Cluster95_4clades->?-><-?<-?||?->PspC*->?->SIG+TM(s)->?->Cluster81_2clades->	PspC	Cluster95_4clades ? ? ? ? PspC* ? SIG+TM(s) ? Cluster81_2clades 
AQG78047.1	<-PspC*	TM	PspC	-	73	AWR27_00985	bacteria>bacteroidetes	Spirosoma montaniterrae	PspC family transcriptional regulator [Spirosoma montaniterrae]	1142451048	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AFM06033.1	<-PspC*	PspC	PspC	-	72	Fleli_3721	bacteria>bacteroidetes	Bernardetia litoralis DSM 6794	PspC domain-containing protein [Bernardetia litoralis DSM 6794]	390530303	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AHJ98286.1	<-PspC*	TM	PspC	-	72	Hsw_2691	bacteria>bacteroidetes	Hymenobacter swuensis DY53	hypothetical protein Hsw_2691 [Hymenobacter swuensis DY53]	586956552	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AII54240.1	<-PspC*	PspC	PspC	-	72	N008_19920	bacteria>bacteroidetes	Hymenobacter sp APR13	hypothetical protein N008_19920 [Hymenobacter sp. APR13]	670938281	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AKD04447.1	PspC*-><-?<-?<-?<-Cluster719_2clades	SIG	PspC	-	72	PKOR_16820	bacteria>bacteroidetes	Pontibacter korlensis	PspC family transcriptional regulator [Pontibacter korlensis]	808184903	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*-><-?<-?<-?<-Cluster719_2clades	PspC	PspC* ? ? ? Cluster719_2clades
AKQ45264.1	PspC*->	SIG	PspC	-	72	TH63_05840	bacteria>bacteroidetes	Rufibacter sp DG31D	PspC family transcriptional regulator [Rufibacter sp. DG31D]	887499555	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
ALW85943.1	PspC*->?-><-?<-?<-?<-Cluster719_2clades	PspC	PspC	-	72	AUC43_13060	bacteria>bacteroidetes	Hymenobacter sedentarius	PspC family transcriptional regulator [Hymenobacter sedentarius]	972943123	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->?-><-?<-?<-?<-Cluster719_2clades	PspC	PspC* ? ? ? ? Cluster719_2clades
AMM52032.1	PspC*->	TM	PspC	-	72	TH61_13735	bacteria>bacteroidetes	Rufibacter sp DG15C	PspC family transcriptional regulator [Rufibacter sp. DG15C]	1001990430	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
AMR29154.1	PspC*->	TM	PspC	-	72	A0257_20030	bacteria>bacteroidetes	Hymenobacter sp PAMC 26554	PspC family transcriptional regulator [Hymenobacter sp. PAMC 26554]	1008897487	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
ANI87930.1	PspC*->?-><-?<-PRTase	PspC	PspC	-	72	A9P82_00510	bacteria>bacteroidetes	Arachidicoccus sp BS20	PspC family transcriptional regulator [Arachidicoccus sp. BS20]	1035428450	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->?-><-?<-PRTase	PspC	PspC* ? ? PRTase
ADR20884.1	<-PspC*	PspC	PspC	-	71	Ftrac_0882	bacteria>bacteroidetes	Marivirga tractuosa DSM 4126	hypothetical protein Ftrac_0882 [Marivirga tractuosa DSM 4126]	312941694	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AEE52888.1	<-PspC*	SIG+TM	SIG+PspC	-	71	Halhy_5062	bacteria>bacteroidetes	Haliscomenobacter hydrossis DSM 1100	hypothetical protein Halhy_5062 [Haliscomenobacter hydrossis DSM 1100]	332335787	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	SIG+PspC	<-PspC*	SIG PspC	 PspC*
AHM59011.1	<-PspC*	PspC	PspC	-	71	D770_03720	bacteria>bacteroidetes	Flammeovirgaceae bacterium 311	PspC domain-containing protein [Flammeovirgaceae bacterium 311]	595615368	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	<-PspC*	PspC	 PspC*
AMS25686.1	PspC*->	PspC	PspC	-	71	AEM51_00265	bacteria>bacteroidetes	Bacteroidetes bacterium UKL133	PspC family transcriptional regulator [Bacteroidetes bacterium UKL13-3]	1012307267	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC	PspC*->	PspC	PspC* 
AHI19218.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->	PspC+TM+TM	PspC+TM+TM+Toast-rack	-	491	CCASEI_03190	bacteria>actinobacteria	Corynebacterium casei LMG S19264	hypothetical protein CCASEI_03190 [Corynebacterium casei LMG S-19264]	582015872	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* 
AMJ43986.1	MODE-HTH+PBPII->SIG+PAP2->ABhydrolase-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM	PspC+TM+TM+Toast-rack	-	477	AW169_02950	bacteria>actinobacteria	Corynebacterium stationis	hypothetical protein AW169_02950 [Corynebacterium stationis]	995958977	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	MODE-HTH+PBPII->SIG+PAP2->ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	MODE-HTH+PBPII SIG+PAP2 ABhydrolase PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AKK04927.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	SIG+PspC+TM+TM	SIG+PspC+TM+TM+Toast-rack	-	403	CMUST_02915	bacteria>actinobacteria	Corynebacterium mustelae	phage shock protein C (PspC) family protein [Corynebacterium mustelae]	827629808	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	SIG PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
BAC17428.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*-><-Cluster37_3clades<-?<-?||REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	399	-	bacteria>actinobacteria	Corynebacterium efficiens YS314	hypothetical protein [Corynebacterium efficiens YS-314]	23492455	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*-><-Cluster37_3clades<-?<-?||REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* Cluster37_3clades ? ? REC+LuxR-HTH 
ANE03298.1	ABhydrolase->?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+Nucleo_P87+TM+DUF2154	PspC+TM+TM+Toast-rack	-	394	ccrud_03095	bacteria>actinobacteria	Corynebacterium crudilactis	hypothetical protein ccrud_03095 [Corynebacterium crudilactis]	1027915813	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AGN18351.1	<-PspC+TM+TM+Toast-rack*	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	C624_03820	bacteria>actinobacteria	Corynebacterium glutamicum SCgG1	hypothetical protein C624_03820 [Corynebacterium glutamicum SCgG1]	509086106	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack*
AGN21374.1	<-PspC+TM+TM+Toast-rack*	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	C629_03820	bacteria>actinobacteria	Corynebacterium glutamicum SCgG2	hypothetical protein C629_03820 [Corynebacterium glutamicum SCgG2]	509089130	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack*
AKF26657.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	YH66_03355	bacteria>actinobacteria	Brevibacterium flavum	membrane protein [[Brevibacterium] flavum]	817154122	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
ANR61683.1	<-PspC+TM+TM+Toast-rack*	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	C628_03485	bacteria>actinobacteria	Brevibacterium flavum ZL1	hypothetical protein C628_03485 [[Brevibacterium] flavum ZL-1]	1043174480	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack*
ANR64683.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	C627_03485	bacteria>actinobacteria	Corynebacterium glutamicum ZL6	hypothetical protein C627_03485 [Corynebacterium glutamicum ZL-6]	1043177481	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
BAB98003.1	<-SIG+TM+TM+TM+TM+TM+TM+TM+TM||MODE-HTH+PBPII->ABhydrolase->?->?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	Cgl0610	bacteria>actinobacteria	Corynebacterium glutamicum ATCC 13032	Hypothetical membrane protein [Corynebacterium glutamicum ATCC 13032]	21323375	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-SIG+TM(s)||MODE-HTH+PBPII->ABhydrolase->?->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 SIG+TM(s) MODE-HTH+PBPII ABhydrolase ? ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
BAF53699.1	<-PspC+TM+TM+Toast-rack*	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	392	cgR_0728	bacteria>actinobacteria	Corynebacterium glutamicum R	hypothetical protein cgR_0728 [Corynebacterium glutamicum R]	140844700	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack*
AGG66035.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	381	H924_02915	bacteria>actinobacteria	Corynebacterium callunae DSM 20147	hypothetical protein H924_02915 [Corynebacterium callunae DSM 20147]	459383744	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AGF71614.1	ABhydrolase-><-PspC+TM+TM+Toast-rack*	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	378	A605_03000	bacteria>actinobacteria	Corynebacterium halotolerans YIM 70093 DSM 44683	hypothetical protein A605_03000 [Corynebacterium halotolerans YIM 70093 = DSM 44683]	451902727	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase-><-PspC+TM(s)+Toast-rack*	PspC TM(s) Toast-rack	ABhydrolase PspC+TM(s)+Toast-rack*
AEX69255.1	ABhydrolase-><-?||?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM	PspC+TM+TM+Toast-rack	-	377	CDPW8_0597	bacteria>actinobacteria	Corynebacterium diphtheriae PW8	putative membrane protein [Corynebacterium diphtheriae PW8]	372116785	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase-><-?||?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
CKG73295.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+Trypan_PARP	PspC+TM+TM+Toast-rack	-	377	pspC	bacteria>actinobacteria	Corynebacterium diphtheriae	Phage shock protein C [Corynebacterium diphtheriae]	777191526	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AEX41281.1	ABhydrolase-><-?||?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+Trypan_PARP	PspC+TM+TM+Toast-rack	-	373	CD31A_0598	bacteria>actinobacteria	Corynebacterium diphtheriae 31A	putative membrane protein [Corynebacterium diphtheriae 31A]	371577613	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase-><-?||?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AEX48076.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+Trypan_PARP	PspC+TM+TM+Toast-rack	-	373	CDBH8_0551	bacteria>actinobacteria	Corynebacterium diphtheriae BH8	putative membrane protein [Corynebacterium diphtheriae BH8]	371584411	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AEX66748.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+Trypan_PARP	PspC+TM+TM+Toast-rack	-	373	CDC7B_0549	bacteria>actinobacteria	Corynebacterium diphtheriae C7 beta	putative membrane protein [Corynebacterium diphtheriae C7 (beta)]	372103151	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AIJ32885.1	ABhydrolase-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH-><-?||?->?->?-><-?<-TM+TM+TM+TM+TM	PspC+TM+TM+Atrophin-1+TM+DUF2154	PspC+TM+TM+TM+Toast-rack	-	372	CIMIT_02255	bacteria>actinobacteria	Corynebacterium imitans	hypothetical protein CIMIT_02255 [Corynebacterium imitans]	672593908	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?||?->?->?-><-?<-TM(s)	PspC TM(s) Toast-rack	ABhydrolase PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH ? ? ? ? ? TM(s)
AKK10452.1	PTSEIIC+TM+PTSEIIB+PTSEIIB->?->ABhydrolase-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM	PspC+TM+TM+TM+Toast-rack	-	367	CUTER_02185	bacteria>actinobacteria	Corynebacterium uterequi	phage shock protein C (PspC) family protein [Corynebacterium uterequi]	827635718	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	PTSEIIC+TM+PTSEIIB(s)->?->ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	PTSEIIC+TM+PTSEIIB(s) ? ABhydrolase PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AJE32298.1	SIGMA-HTH->?-><-?||?->?-><-SIG+TM+TM+TM+TM+TM+TM+TM+TM||ABhydrolase-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM+DUF2154	PspC+TM+TM+TM+Toast-rack	-	365	B842_02225	bacteria>actinobacteria	Corynebacterium humireducens NBRC 106098 DSM 45392	hypothetical protein B842_02225 [Corynebacterium humireducens NBRC 106098 = DSM 45392]	748228844	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	SIGMA-HTH->?-><-?||?->?-><-SIG+TM(s)||ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	SIGMA-HTH ? ? ? ? SIG+TM(s) ABhydrolase PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AKK07958.1	ABhydrolase->?-><-?<-?<-?<-?<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM	PspC+TM+TM+Toast-rack	-	363	CTEST_02515	bacteria>actinobacteria	Corynebacterium testudinoris	phage shock protein C (PspC) family protein [Corynebacterium testudinoris]	827633101	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase->?-><-?<-?<-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? ? ? ? ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AJK68082.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM	PspC+TM+TM+Toast-rack	-	357	B840_02270	bacteria>actinobacteria	Corynebacterium marinum DSM 44953	hypothetical protein B840_02270 [Corynebacterium marinum DSM 44953]	755971206	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
ALC05083.1	<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+DUF2154	PspC+TM+TM+Toast-rack	-	357	CDES_03150	bacteria>actinobacteria	Corynebacterium deserti GIMN1010	hypothetical protein CDES_03150 [Corynebacterium deserti GIMN1.010]	924518505	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	 PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AKK02383.1	TM->?->?->?->?->Cluster1063_2clades-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM+DUF2154	PspC+TM+TM+TM+Toast-rack	-	356	CEPID_02510	bacteria>actinobacteria	Corynebacterium epidermidicanis	phage shock protein C (PspC) family protein [Corynebacterium epidermidicanis]	827627090	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	TM->?->?->?->?->Cluster1063_2clades-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	TM ? ? ? ? Cluster1063_2clades PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AEG83200.1	ABhydrolase->?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM	PspC+TM+TM+TM+Toast-rack	-	352	CULC22_00482	bacteria>actinobacteria	Corynebacterium ulcerans BRAD22	putative membrane protein [Corynebacterium ulcerans BR-AD22]	334698404	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AIT88463.1	ABhydrolase->?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM	PspC+TM+TM+TM+Toast-rack	-	352	pspC	bacteria>actinobacteria	Corynebacterium ulcerans	Phage shock protein C [Corynebacterium ulcerans]	698188588	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
AKN76396.1	ABhydrolase->?-><-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM	PspC+TM+TM+TM+Toast-rack	-	352	pspC	bacteria>actinobacteria	Corynebacterium ulcerans FRC58	Phage shock protein C [Corynebacterium ulcerans FRC58]	852473385	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC+TM(s)+Toast-rack	ABhydrolase->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC TM(s) Toast-rack	ABhydrolase ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
