AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
ABI44381.1	<-PspB*	SIG	SIG	SIG	76	Shewmr7_3400	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp MR7	conserved hypothetical protein [Shewanella sp. MR-7]	113890330	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ABI71414.1	<-PspB*	SIG	PspB	SIG	76	Sfri_1563	bacteria>proteobacteria>gammaproteobacteria	Shewanella frigidimarina NCIMB 400	conserved hypothetical protein [Shewanella frigidimarina NCIMB 400]	114334032	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspB*	PspB	 PspB*
ABK46868.1	PspB*->	SIG	SIG	SIG	76	Shewana3_0629	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp ANA3	conserved hypothetical protein [Shewanella sp. ANA-3]	117611414	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	PspB*->	SIG	PspB* 
ABM26327.1	<-PspB*	SIG	SIG	SIG	76	Sputw3181_3515	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp W3181	conserved hypothetical protein [Shewanella sp. W3-18-1]	120560400	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ABN60115.1	PspB*->	SIG	SIG	SIG	76	Sbal_0586	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	conserved hypothetical protein [Shewanella baltica OS155]	125996040	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	PspB*->	SIG	PspB* 
ABP74389.1	PspB*->	SIG	SIG	SIG	76	Sputcn32_0659	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN32	conserved hypothetical protein [Shewanella putrefaciens CN-32]	145563454	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	PspB*->	SIG	PspB* 
ABX51025.1	<-PspB*	SIG	SIG	SIG	76	Sbal195_3865	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	conserved hypothetical protein [Shewanella baltica OS195]	160862491	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ACK48160.1	<-PspB*	SIG	SIG	SIG	76	Sbal223_3682	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS223	conserved hypothetical protein [Shewanella baltica OS223]	217499967	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ADN74775.1	PspB*->?*->SIG+PspB*->	SIG	SIG+PspB	SIG	76	Fbal_0561	bacteria>proteobacteria>gammaproteobacteria	Ferrimonas balearica DSM 9799	conserved hypothetical protein [Ferrimonas balearica DSM 9799]	307630473	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	PspB*->?*->SIG+PspB*->	SIG PspB	PspB* ?* SIG+PspB* 
ADT96025.1	<-PspB*	SIG	SIG	SIG	76	Sbal678_3895	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS678	hypothetical protein Sbal678_3895 [Shewanella baltica OS678]	315269172	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ADV53074.1	PspB*->	SIG	SIG	SIG	76	Sput200_0590	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens 200	conserved hypothetical protein [Shewanella putrefaciens 200]	319425000	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	PspB*->	SIG	PspB* 
AEH12478.1	PspB*->	SIG	SIG	SIG	76	Sbal117_0688	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	hypothetical protein Sbal117_0688 [Shewanella baltica OS117]	334862007	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	PspB*->	SIG	PspB* 
ALO41860.1	<-PspB*	SIG	SIG	SIG	76	PP2015_1351	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas phenolica	hypothetical protein PP2015_1351 [Pseudoalteromonas phenolica]	953012150	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ALU41522.1	<-PspB*	SIG	SIG	SIG	76	AT705_00410	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas rubra	hypothetical protein AT705_00410 [Pseudoalteromonas rubra]	970327434	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
AOT09142.1	PspB*->	SIG	PspB	SIG	76	S4054249_15390	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S4054249_15390 [Pseudoalteromonas luteoviolacea]	1072039949	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->	PspB	PspB* 
AOT14055.1	PspB*->	SIG	PspB	SIG	76	S40542_15360	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S40542_15360 [Pseudoalteromonas luteoviolacea]	1072073661	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->	PspB	PspB* 
AOT18970.1	PspB*->	SIG	PspB	SIG	76	S4054_15365	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S4054_15365 [Pseudoalteromonas luteoviolacea]	1072035028	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->	PspB	PspB* 
AEP30531.1	PspB*->	SIG	PspB	SIG	75	GNIT_2434	bacteria>proteobacteria>gammaproteobacteria	Glaciecola nitratireducens FR1064	hypothetical protein GNIT_2434 [Glaciecola nitratireducens FR1064]	347947181	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->	PspB	PspB* 
AFT73628.1	<-PspB*	SIG	SIG	SIG	75	AMEC673_04655	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str English Channel 673	hypothetical protein AMEC673_04655 [Alteromonas macleodii str. 'English Channel 673']	407244442	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
AFT94438.1	<-PspB*	SIG	SIG	SIG	75	AMBAS45_04800	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str Balearic Sea AD45	hypothetical protein AMBAS45_04800 [Alteromonas macleodii str. 'Balearic Sea AD45']	407290126	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
AFV84509.1	<-PspB*	SIG	SIG	SIG	75	amad1_04925	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea DE1	hypothetical protein amad1_04925 [Alteromonas mediterranea DE1]	410817892	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
AGP96516.1	<-PspB*	SIG	SIG	SIG	75	I635_04895	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea UM7	hypothetical protein I635_04895 [Alteromonas mediterranea UM7]	521344752	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*	SIG	 PspB*
ALS99114.1	PspB*->	SIG	PspB	SIG	70	AT746_13130	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	hypothetical protein AT746_13130 [Lacimicrobium alkaliphilum]	962032800	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->	PspB	PspB* 
AOF96187.1	PspA->PspB*->PspC->TM+PspB*->TM+PspB*->PspB*->	SIG	SIG	SIG	96	BSY17_1529	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp RAC03	hypothetical protein BSY17_1529 [Sphingobium sp. RAC03]	1059503221	bacteria>proteobacteria>alphaproteobacteria	bacteria>proteobacteria>alphaproteobacteria	bacteria	SIG	PspA->PspB*->PspC->TM+PspB*->TM+PspB*->PspB*->	SIG	PspA PspB* PspC TM+PspB* TM+PspB* PspB* 
AFS39393.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	MASE_19555	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii ATCC 27126	hypothetical protein MASE_19555 [Alteromonas macleodii ATCC 27126]	406376138	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AFT76538.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AMEC673_19310	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str English Channel 673	hypothetical protein AMEC673_19310 [Alteromonas macleodii str. 'English Channel 673']	407247352	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AFT97365.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AMBAS45_19550	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str Balearic Sea AD45	hypothetical protein AMBAS45_19550 [Alteromonas macleodii str. 'Balearic Sea AD45']	407293053	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AFV87476.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	amad1_20015	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea DE1	hypothetical protein amad1_20015 [Alteromonas mediterranea DE1]	410820859	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AGP99491.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	I635_20000	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea UM7	hypothetical protein I635_20000 [Alteromonas mediterranea UM7]	521347727	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
ALM92575.1	<-SIG+PspB*	SIG	SIG	SIG	91	AOR13_3582	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris LMG 21856	hypothetical protein AOR13_3582 [Alteromonas stellipolaris LMG 21856]	948570456	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-SIG+PspB*	SIG	 SIG+PspB*
AMJ76168.1	SIG+PspB*->	SIG	SIG	SIG	91	AVL57_20675	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein AVL57_20675 [Alteromonas stellipolaris]	996019016	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AMJ84502.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AV941_19770	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein AV941_19770 [Alteromonas mediterranea]	996027362	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AMJ88598.1	SIG+PspB*->	SIG	SIG	SIG	91	AV939_19665	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp Mac1	hypothetical protein AV939_19665 [Alteromonas sp. Mac1]	996031215	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AMJ92453.1	SIG+PspB*->	SIG	SIG	SIG	91	AV940_19360	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp Mac2	hypothetical protein AV940_19360 [Alteromonas sp. Mac2]	996035071	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AMJ96304.1	SIG+PspB*->	SIG	SIG	SIG	91	AVL56_19605	bacteria>proteobacteria>gammaproteobacteria	Alteromonas addita	hypothetical protein AVL56_19605 [Alteromonas addita]	996040329	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AMK00185.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AVL55_19695	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein AVL55_19695 [Alteromonas macleodii]	996045799	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AMN13614.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	ACZ81_19650	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein ACZ81_19650 [Alteromonas macleodii]	1002383672	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
ANB20685.1	<-SIG+PspB*	SIG	SIG	SIG	91	A6K25_04945	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6K25_04945 [Alteromonas stellipolaris]	1023064094	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-SIG+PspB*	SIG	 SIG+PspB*
ANB25443.1	SIG+PspB*->	SIG	SIG	SIG	91	A6F57_09650	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6F57_09650 [Alteromonas stellipolaris]	1023068866	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
APD87968.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM527_18765	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp Mex14	hypothetical protein BM527_18765 [Alteromonas sp. Mex14]	1108496302	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
APD91892.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM524_18100	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM524_18100 [Alteromonas mediterranea]	1108500227	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
APD99423.1	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM525_18335	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM525_18335 [Alteromonas mediterranea]	1108507761	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	SIG+PspB*->	SIG PspB	SIG+PspB* 
AIG00591.1	SIG+PspB*->	SIG	SIG	SIG	90	EP13_18940	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP13_18940 [Alteromonas australica]	666084097	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AJP45437.1	SIG+PspB*->	SIG	SIG	SIG	90	EP12_19720	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP12_19720 [Alteromonas australica]	761525116	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
APE07392.1	SIG+PspB*->	SIG	SIG	SIG	90	BM528_17755	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp RW2A1	hypothetical protein BM528_17755 [Alteromonas sp. RW2A1]	1108515733	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
AGH47660.1	SIG+PspB*->	SIG	SIG	SIG	88	C427_5566	bacteria>proteobacteria>gammaproteobacteria	Paraglaciecola psychrophila 170	hypothetical protein C427_5566 [Paraglaciecola psychrophila 170]	469487807	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	SIG+PspB*->	SIG	SIG+PspB* 
ALT00193.1	<-SIG+PspB*	SIG	SIG	SIG	85	AT746_19260	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	hypothetical protein AT746_19260 [Lacimicrobium alkaliphilum]	962033878	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-SIG+PspB*	SIG	 SIG+PspB*
ABO24360.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	131	Shew_2494	bacteria>proteobacteria>gammaproteobacteria	Shewanella loihica PV4	phage shock protein C, PspC [Shewanella loihica PV-4]	126638717	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ACJ29951.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	131	swp_3247	bacteria>proteobacteria>gammaproteobacteria	Shewanella piezotolerans WP3	PspC [Shewanella piezotolerans WP3]	212557497	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABZ77307.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	130	Shal_2754	bacteria>proteobacteria>gammaproteobacteria	Shewanella halifaxensis HAWEB4	phage shock protein C, PspC [Shewanella halifaxensis HAW-EB4]	167354694	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABV87987.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	129	Spea_2667	bacteria>proteobacteria>gammaproteobacteria	Shewanella pealeana ATCC 700345	phage shock protein C, PspC [Shewanella pealeana ATCC 700345]	157847488	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABI39551.1	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG	128	Shewmr4_2480	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp MR4	phage shock protein C, PspC [Shewanella sp. MR-4]	113885499	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABI43533.1	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG	128	Shewmr7_2548	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp MR7	phage shock protein C, PspC [Shewanella sp. MR-7]	113889482	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABK48873.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM+TM	128	Shewana3_2646	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp ANA3	phage shock protein C, PspC [Shewanella sp. ANA-3]	117613419	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABM25420.1	<-PspC*<-PspB*<-PspA	PspC	PspC	TM+TM	128	Sputw3181_2597	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp W3181	phage shock protein C, PspC [Shewanella sp. W3-18-1]	120559493	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ACK47223.1	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG+TM+TM	128	Sbal223_2735	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS223	phage shock protein C, PspC [Shewanella baltica OS223]	217499030	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ACQ91715.1	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG+TM	123	Tola_0085	bacteria>proteobacteria>gammaproteobacteria	Tolumonas auensis DSM 9187	phage shock protein C, PspC [Tolumonas auensis DSM 9187]	237499122	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB*<-PspA	PspC	 PspC* PspB* PspA
ABE53362.1	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	SIG	SIG	88	Sden_0065	bacteria>proteobacteria>gammaproteobacteria	Shewanella denitrificans OS217	conserved hypothetical protein [Shewanella denitrificans OS217]	91713436	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	 PspB* ? ABC-ATPase ? ? ABC-ATPase 
ABI37152.1	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewmr4_0071	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp MR4	conserved hypothetical protein [Shewanella sp. MR-4]	113883100	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PSYN+AraC-HTH(s)-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PSYN+AraC-HTH(s) PspB* ? ABC-ATPase ? ? ABC-ATPase 
ABI41075.1	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewmr7_0069	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp MR7	conserved hypothetical protein [Shewanella sp. MR-7]	113887024	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PSYN+AraC-HTH(s)-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PSYN+AraC-HTH(s) PspB* ? ABC-ATPase ? ? ABC-ATPase 
ABK46318.1	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewana3_0073	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp ANA3	conserved hypothetical protein [Shewanella sp. ANA-3]	117610864	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PSYN+AraC-HTH(s)-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PSYN+AraC-HTH(s) PspB* ? ABC-ATPase ? ? ABC-ATPase 
ABN63746.1	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	PspB	SIG	83	Sbal_4281	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	conserved hypothetical protein [Shewanella baltica OS155]	125999671	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	PspB	 ABC-ATPase ? ? ABC-ATPase ? PspB* 
ABX47255.1	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	PspB	SIG	83	Sbal195_0073	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	conserved hypothetical protein [Shewanella baltica OS195]	160858721	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	 PspB* ? ABC-ATPase ? ? ABC-ATPase 
ADT92279.1	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	PspB	SIG	83	Sbal678_0077	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS678	shock B family protein [Shewanella baltica OS678]	315265426	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	 PspB* ? ABC-ATPase ? ? ABC-ATPase 
AEH16100.1	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	PspB	SIG	83	Sbal117_4450	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	hypothetical protein Sbal117_4450 [Shewanella baltica OS117]	334865629	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	PspB	 ABC-ATPase ? ? ABC-ATPase ? PspB* 
ABM26826.1	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	SIG	SIG	82	Sputw3181_4024	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp W3181	conserved hypothetical protein [Shewanella sp. W3-18-1]	120560899	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	 ABC-ATPase ? ? ABC-ATPase ? PspB* 
ABO25649.1	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	SIG+PspB	SIG	82	Shew_3783	bacteria>proteobacteria>gammaproteobacteria	Shewanella loihica PV4	conserved hypothetical protein [Shewanella loihica PV-4]	126640006	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG PspB	 ABC-ATPase ? ? ABC-ATPase ? PspB* 
ABP73790.1	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	SIG	SIG	82	Sputcn32_0054	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN32	conserved hypothetical protein [Shewanella putrefaciens CN-32]	145562855	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	 PspB* ? ABC-ATPase ? ? ABC-ATPase 
