GenContext.norep	Lineage.final	count
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?<-Cluster59_2clades<-NACHT<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-PSE<-?<-TET-TPase<-NACHT<-FHA<-SIG+TM(s)*<-CR-ATPase7	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIGMA-HTH<-?<-SIG+TM(s)*	bacteria>other unclassified bacteria	1
<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)||Thymidylate-synthase->Cluster372_2clades->	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)||Thymidylate-synthase->Cluster372_2clades-><-?<-?<-?<-Cluster673_2clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM||TM->?->?->SIG+TM(s)->?->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->?-><-?<-TM<-SIG+SAF<-SIG+BetaPropeller	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM||TM->CheC->?->?-><-TM(s)<-SIG+TM(s)<-SIG+TM(s)*||?-><-?<-SIG+TM<-?<-DOUBLECORTIN<-Cluster115_5clades	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM<-?<-?<-?<-?<-Cluster27_3clades<-SIG+TM<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM<-?<-?<-Cluster301_2clades||SIG+TPR-><-Cluster154_3clades<-TM<-SIG+TM(s)*<-TPR<-Cluster172_2clades<-FHA+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-?<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-?<-TM(s)<-?<-?<-SFII-RAD3<-REC<-REC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-TM(s)||?-><-SFII-RAD3<-REC<-REC<-CheRN-Alpha+CheR-Methylase	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-TM(s)<-?<-?<-SFII-RAD3<-REC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-TM(s)<-?<-?<-TM+OmpA<-SIG+TM(s)<-Cluster366_2clades<-Cluster485_2clades	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-REC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-?<-?<-?<-NACHT<-Cluster49_2clades<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?||?-><-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?<-?<-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-?<-PYRIN<-Cluster27_3clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?<-Cluster59_2clades<-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?<-Cluster59_2clades<-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH||?-><-?<-?<-?<-?<-?<-?<-?<-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TPR<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
<-SIGMA-HTH||CR-ATPase7->SIG+TM(s)*->FHA->NACHT-><-?||?->?->Cluster63_2clades->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
<-SIGMA-HTH<-?<-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>other unclassified bacteria	1
<-SIGMA-HTH<-?<-CheD<-CheC<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM	bacteria>firmicutes	1
<-SIGMA-HTH<-?<-CheD<-CheC<-REC<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-REC<-CheC	bacteria>firmicutes	1
<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>other unclassified bacteria	1
<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-?<-SIG+TM(s)	bacteria>proteobacteria>zetaproteobacteria	1
<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-CheC	bacteria>fcb group	1
<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-CheC<-CheC	bacteria>proteobacteria>zetaproteobacteria	1
<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>fcb group	1
<-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)||?-><-SIG+TM<-TM<-TM+OmpA	bacteria>firmicutes	1
<-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-TM<-TM+OmpA<-SIG+TM(s)	bacteria>firmicutes	1
<-SIGMA-HTH<-?<-SIG+TM(s)*<-TM(s)	bacteria>other unclassified bacteria	1
<-SIGMA-HTH<-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>other unclassified bacteria	1
<-SIGMA-HTH<-CheD<-CheC<-PilZ<-ParA-Soj-PloopNTPase<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-REC<-CheW	bacteria>thermotogae	1
<-SIGMA-HTH<-CheD<-CheC<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-REC<-CheW	bacteria>thermotogae	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-?<-?<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-?<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)||Thymidylate-synthase->Cluster372_2clades->	bacteria>proteobacteria>betaproteobacteria	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>nitrospirae	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-TM	bacteria>firmicutes	1
<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-REC<-CheC	bacteria>firmicutes	1
<-SIGMA-HTH<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>firmicutes	1
<-SIGMA-HTH<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-TM<-TM+OmpA<-SIG+TM(s)	bacteria>firmicutes	1
<-SIGMA-HTH<-SIG+TM(s)*	bacteria>pvc group	1
<-SIGMA-HTH<-SIG+TM<-SIG+TM(s)*||?-><-TM(s)<-SFII-RAD3<-REC<-SIG+TarH+TM+HAMP+MA<-REC<-CheRN-Alpha+CheR-Methylase	bacteria>proteobacteria>gammaproteobacteria	1
<-SIGMA-HTH<-SIG+TM<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-REC<-CheRN-Alpha+CheR-Methylase<-SIG+TarH+TM+HAMP+MA<-SIG+TarH+TM+HAMP+MA	bacteria>proteobacteria>gammaproteobacteria	1
<-TET-TPase<-NACHT<-FHA<-?<-?<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
<-TET-TPase<-NACHT<-FHA<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-TET-TPase<-NACHT<-FHA<-SIG+TM(s)*<-CR-ATPase7	bacteria>proteobacteria>gammaproteobacteria	1
<-TET-TPase<-NACHT<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-TM(s)<-?<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
<-TM(s)<-PSE<-SIG+TM<-SIG+TM(s)<-?<-?<-TET-TPase<-NACHT<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-SIG+TM(s)<-?<-?<-TM||SIG+TM->	bacteria>proteobacteria>alphaproteobacteria	1
<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-SIG+TM<-?<-DOUBLECORTIN<-Cluster115_5clades||NACHT->	bacteria>proteobacteria>alphaproteobacteria	1
<-TM(s)<-SIG+TPR<-Cluster154_3clades<-TM<-SIG+TM(s)*<-TPR<-Cluster172_2clades<-FHA+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-TM(s)<-SIG+TPR<-Cluster154_3clades<-TM<-SIG+TM(s)*<-TPR<-Cluster172_2clades<-FHA+TM<-Cluster251_2clades	bacteria>proteobacteria>alphaproteobacteria	1
<-TM+OmpA<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-?<-SFII-RAD3<-REC	bacteria>proteobacteria>betaproteobacteria	1
<-TM+OmpA<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-TM<-REC<-PSE<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)	bacteria>proteobacteria>deltaproteobacteria	1
<-TM<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+PTSEIIA1	bacteria>proteobacteria>deltaproteobacteria	1
<-TM<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-TM<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>deltaproteobacteria	1
<-TPR<-?<-?<-?<-SIG+TM(s)*<-TPR<-?<-CR-REase10<-?<-CR-ATPase7||NACHT->	bacteria>proteobacteria>gammaproteobacteria	1
<-TRAM+METHYLASE<-SIG+TM(s)*<-?<-CheC<-SIG+TM<-?<-DOUBLECORTIN<-?<-Cluster120_5clades	bacteria>firmicutes	1
ABC-ATPase->?->?->?->Cluster562_2clades->?->LiaI-LiaF-TM+Toast-rack*->?->REC->	bacteria>firmicutes	1
ABC-ATPase->?->PspC->LiaI-LiaF-TM+Toast-rack*->	bacteria>other unclassified bacteria	1
ABC-ATPase-><-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>fcb group	1
ABC-ATPase(s)-><-?<-LiaI-LiaF-TM+Toast-rack*	bacteria>firmicutes	1
AraC-HTH->Cluster27_3clades->PSE->SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
AraC-HTH->Cluster27_3clades->PYRIN->SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>betaproteobacteria	1
ATP-LIGASE+HhH-RADC+BRCT->?->?-><-?||?->?->?-><-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>proteobacteria>deltaproteobacteria	1
CheC->?->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->?->?->SIGMA-HTH->	bacteria>other unclassified bacteria	1
CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->?->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->	bacteria>firmicutes	1
CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->SIG+APATPase->SIG+BetaPropeller->	bacteria>firmicutes	1
CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->	bacteria>firmicutes	1
CheC->?->SIG+TM(s)->SIGMA-HTH->TPR->?-><-TPR(s)<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
CheC->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>proteobacteria>deltaproteobacteria	1
CheC->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>thermodesulfobacteria	1
CheC->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->	bacteria>proteobacteria>deltaproteobacteria	1
CheC->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->	bacteria>thermodesulfobacteria	1
CheC->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller-><-ABC-ATPase	bacteria>firmicutes	1
CheC->CheC-><-?<-?<-?<-?<-SIG+TM(s)<-SIG+TM(s)*<-SIG+TM<-IONCHANNEL<-?<-?<-?<-?<-SIG+BetaPropeller	bacteria>proteobacteria>alphaproteobacteria	1
CheC->CheC->Cluster617_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>fcb group	1
CheC->CheC->PSE->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?-><-?<-SIG+TM(s)<-SIG+TM(s)<-?<-LACI-HTH+PBPI	bacteria>actinobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->SIGMA-HTH->	bacteria>actinobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->?-><-Cluster775_2clades	bacteria>fcb group	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->?->SIGMA-HTH->FilH->SIG+BetaPropeller->	bacteria>firmicutes	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->CheC->CheD->?->SIGMA-HTH->	bacteria>firmicutes	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->REC->HPT+HISKIN+CheW->CheW->CheC->	bacteria>firmicutes	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->?->HD->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH-><-SIGMA-HTH	bacteria>proteobacteria>deltaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->PSE->REC->PSE->TM+OmpA->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->TM->	bacteria>proteobacteria>deltaproteobacteria	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIGMA-HTH->	bacteria>firmicutes	1
CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->REC->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM(s)->?->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM(s)->SIG+TM-><-?||SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>betaproteobacteria	1
CheC->CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->HD+Tox-RelA+TGS->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*-><-?<-Cluster120_5clades<-?<-Cluster728_2clades	bacteria>proteobacteria>betaproteobacteria	1
CheC->CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->Cluster255_4clades->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+TarH+TM+HAMP+MA->	bacteria>proteobacteria>betaproteobacteria	1
CheC->REC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->REC->HPT+HISKIN+CheW->CheC->CheD->	bacteria>synergistetes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->PSE->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->CheC->CheD->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->?->REC->CheC->CheD->SIGMA-HTH->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->HPT+HISKIN+CheW->CheW->CheC->CheD->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->HPT+HISKIN+CheW->CheW->CheC->CheD->SIGMA-HTH->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->CheC->CheD->?->SIGMA-HTH->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->REC->HPT+HISKIN+CheW->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->CheW->CheC->CheD->SIGMA-HTH->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->CheD->	bacteria>firmicutes	1
CheC->REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->CheD->SIGMA-HTH->	bacteria>firmicutes	1
CheC->SIG+BetaPropeller->SIG+BetaPropeller->?->TM->Cluster112_5clades->Cluster309_2clades->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->SIG+TPR->Cluster115_5clades->DOUBLECORTIN->	bacteria>aquificae	1
CheC->SIG+BetaPropeller->SIG+BetaPropeller->SIG+SAF->TM->Cluster112_5clades->Cluster309_2clades->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->SIG+TPR->Cluster115_5clades->DOUBLECORTIN->	bacteria>aquificae	1
CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->REC->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->SIGMA-HTH-><-REC	bacteria>other unclassified bacteria	1
CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?-><-?||SIGMA-HTH->FilH->	bacteria>spirochaetes	1
CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->REC->	bacteria>proteobacteria>gammaproteobacteria	1
CheC->SIG+TM(s)->SIG+TM(s)*->	bacteria>pvc group	1
CheD->HD->?->SIG+PTSEIIA1->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->TM->	bacteria>proteobacteria>deltaproteobacteria	1
