AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
AKM07645.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	117	AM2010_1576	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter marensis	hypothetical protein AM2010_1576 [Altererythrobacter marensis]	831205808
AOL22916.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	117	Ga0102493_111895	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis	hypothetical protein Ga0102493_111895 [Erythrobacter litoralis]	1062073124
APE26933.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	116	BMF35_a0104	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter gangjinensis	hypothetical protein BMF35_a0104 [Erythrobacter gangjinensis]	1108535281
APG62663.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	116	LPB140_07530	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. LPB0140	hypothetical protein LPB140_07530 [Sphingopyxis sp. LPB0140]	1110848343
ALG61357.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	113	WG74_11335	bacteria>proteobacteria>alphaproteobacteria	Citromicrobium sp. JL477	hypothetical protein WG74_11335 [Citromicrobium sp. JL477]	932137940
AOL95527.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	113	BG023_112617	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter sp. LM 6	hypothetical protein BG023_112617 [Porphyrobacter sp. LM 6]	1062413936
AKM07646.1	pspb	000003.60	 TM+PspB	-	SIG	SIG+SHELIX	SIG	111	AM2010_1577	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter marensis	hypothetical protein AM2010_1577 [Altererythrobacter marensis]	831205809
AOL22915.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	111	Ga0102493_111894	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis	hypothetical protein Ga0102493_111894 [Erythrobacter litoralis]	1062073123
ANY19545.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	109	A6F68_01023	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter dongtanensis	hypothetical protein A6F68_01023 [Altererythrobacter dongtanensis]	1049199347
AGH48362.1	pspb	000003.60	 TM+PspB	-	SIG+DUF4164	SIG	SIG	108	G432_03175	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. MM-1	hypothetical protein G432_03175 [Sphingomonas sp. MM-1]	469478137
AJR22952.1	pspb	000003.60	 TM+PspB	-	SIG+DUF972	SIG	SIG	107	TZ53_03405	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. YBL2	hypothetical protein TZ53_03405 [Sphingobium sp. YBL2]	764452838
AOG02479.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	107	BSY18_430	bacteria>proteobacteria>alphaproteobacteria	Blastomonas sp. RAC04	hypothetical protein BSY18_430 [Blastomonas sp. RAC04]	1059509610
AQR72585.1	pspb	000003.60	 TM+PspB	-	SIG+DUF4164	SIG	SIG	107	BXU08_01910	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LM7	hypothetical protein BXU08_01910 [Sphingomonas sp. LM7]	1148319481
ABF51935.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	106	Sala_0211	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis alaskensis RB2256	hypothetical protein Sala_0211 [Sphingopyxis alaskensis RB2256]	98975784
AJA10533.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	106	SKP52_18315	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis fribergensis	hypothetical protein SKP52_18315 [Sphingopyxis fribergensis]	734573317
AKH41085.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	106	WYH_00018	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter atlanticus	hypothetical protein WYH_00018 [Altererythrobacter atlanticus]	821378260
AKQ42563.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	106	CP97_11750	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter atlanticus	hypothetical protein CP97_11750 [Erythrobacter atlanticus]	885011059
ALC13605.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	106	LH20_16725	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. 113P3	hypothetical protein LH20_16725 [Sphingopyxis sp. 113P3]	924527441
AMG75925.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	106	SGRAN_3584	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis granuli	Uncharacterized protein SGRAN_3584 [Sphingopyxis granuli]	991912715
AMU93573.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	106	AOA14_03000	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis terrae NBRC 15098	hypothetical protein AOA14_03000 [Sphingopyxis terrae NBRC 15098]	1015411780
AOG01637.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	106	BSY18_431	bacteria>proteobacteria>alphaproteobacteria	Blastomonas sp. RAC04	hypothetical protein BSY18_431 [Blastomonas sp. RAC04]	1059508768
APR53662.1	pspb	000003.60	 TM+PspB	-	SIG+JAKMIP_CC3	SIG	SIG	106	BRX40_15630	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas koreensis	hypothetical protein BRX40_15630 [Sphingomonas koreensis]	1125935404
ABQ69292.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	105	Swit_2940	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas wittichii RW1	hypothetical protein Swit_2940 [Sphingomonas wittichii RW1]	148501038
ALH81908.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	105	AN936_16550	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein AN936_16550 [Sphingopyxis macrogoltabida]	937291362
ALJ14970.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	105	LH19_19030	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein LH19_19030 [Sphingopyxis macrogoltabida]	938158609
AMU91219.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	105	ATM17_19585	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein ATM17_19585 [Sphingopyxis macrogoltabida]	1015409917
APZ99370.1	pspb	000003.60	 TM+PspB	-	TM+CCDC158	TM	TM	105	BWQ93_13415	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. QXT-31	hypothetical protein BWQ93_13415 [Sphingopyxis sp. QXT-31]	1140114818
ABD25605.1	pspb	000003.60	 TM+PspB	-	SIG+CCDC144C	SIG	SIG	103	Saro_1160	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium aromaticivorans DSM 12444	hypothetical protein Saro_1160 [Novosphingobium aromaticivorans DSM 12444]	87134863
AOF96282.1	pspb	000003.60	 TM+PspB	-	TM+JAKMIP_CC3	TM	TM	103	BSY17_1530	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. RAC03	hypothetical protein BSY17_1530 [Sphingobium sp. RAC03]	1059503316
AHE54340.1	pspb	000003.60	 TM+PspB	-	SIG+DUF2046	SIG	SIG	102	NX02_13210	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sanxanigenens DSM 19645 = NX02	hypothetical protein NX02_13210 [Sphingomonas sanxanigenens DSM 19645 = NX02]	569542723
AIT06082.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	102	MC45_06375	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas taxi	hypothetical protein MC45_06375 [Sphingomonas taxi]	695169992
AMO71695.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	102	AZE99_07405	bacteria>proteobacteria>alphaproteobacteria	Sphingorhabdus sp. M41	hypothetical protein AZE99_07405 [Sphingorhabdus sp. M41]	1004372632
AMO73300.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	102	AZE99_07400	bacteria>proteobacteria>alphaproteobacteria	Sphingorhabdus sp. M41	hypothetical protein AZE99_07400 [Sphingorhabdus sp. M41]	1004374237
AOR78369.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	102	BES08_17630	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium resinovorum	hypothetical protein BES08_17630 [Novosphingobium resinovorum]	1069774602
APE26934.1	pspb	000003.60	 TM+PspB	-	TM+ZapB	TM+BZIP	TM	102	BMF35_a0105	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter gangjinensis	hypothetical protein BMF35_a0105 [Erythrobacter gangjinensis]	1108535282
ALG61358.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	101	WG74_11340	bacteria>proteobacteria>alphaproteobacteria	Citromicrobium sp. JL477	hypothetical protein WG74_11340 [Citromicrobium sp. JL477]	932137941
ABF51934.1	pspb	000003.60	 TM+PspB	-	SIG+Myosin_tail_1	SIG	SIG	99	Sala_0210	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis alaskensis RB2256	hypothetical protein Sala_0210 [Sphingopyxis alaskensis RB2256]	98975783
AJA10534.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	SKP52_18320	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis fribergensis	hypothetical protein SKP52_18320 [Sphingopyxis fribergensis]	734573318
ALC13606.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	LH20_16730	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. 113P3	hypothetical protein LH20_16730 [Sphingopyxis sp. 113P3]	924527442
ALH81909.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	AN936_16555	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein AN936_16555 [Sphingopyxis macrogoltabida]	937291363
ALJ14971.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	LH19_19035	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein LH19_19035 [Sphingopyxis macrogoltabida]	938158610
AMG75926.1	pspb	000003.60	 TM+PspB	-	SIG	SIG+DNAA-HTH	SIG	99	SGRAN_3585	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis granuli	Uncharacterized protein SGRAN_3585 [Sphingopyxis granuli]	991912716
AMU91220.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	ATM17_19590	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein ATM17_19590 [Sphingopyxis macrogoltabida]	1015409918
AMU93574.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	AOA14_03005	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis terrae NBRC 15098	hypothetical protein AOA14_03005 [Sphingopyxis terrae NBRC 15098]	1015411781
APZ99371.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	99	BWQ93_13420	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. QXT-31	hypothetical protein BWQ93_13420 [Sphingopyxis sp. QXT-31]	1140114819
AOH86908.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	98	AWL63_17575	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas panacis	hypothetical protein AWL63_17575 [Sphingomonas panacis]	1061229267
APX66688.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	98	AV944_13595	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LK11	hypothetical protein AV944_13595 [Sphingomonas sp. LK11]	1134951514
AGH48361.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	97	G432_03170	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. MM-1	hypothetical protein G432_03170 [Sphingomonas sp. MM-1]	469478136
AOW25120.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	97	BJP26_17490	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas melonis TY	hypothetical protein BJP26_17490 [Sphingomonas melonis TY]	1078698942
AJP71965.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	96	TS85_09460	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas hengshuiensis	hypothetical protein TS85_09460 [Sphingomonas hengshuiensis]	761897596
AOF96187.1	pspb	000003.60	 TM+PspB	PspA->PspB*->PspC->TM+PspB*->TM+PspB*->PspB*->	SIG	SIG	SIG	96	BSY17_1529	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. RAC03	hypothetical protein BSY17_1529 [Sphingobium sp. RAC03]	1059503221
APR53661.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	96	BRX40_15625	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas koreensis	hypothetical protein BRX40_15625 [Sphingomonas koreensis]	1125935403
AQR72586.1	pspb	000003.60	 TM+PspB	-	SIG	SIG+BZIP	SIG	96	BXU08_01915	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LM7	hypothetical protein BXU08_01915 [Sphingomonas sp. LM7]	1148319482
AHE54339.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	95	NX02_13205	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sanxanigenens DSM 19645 = NX02	hypothetical protein NX02_13205 [Sphingomonas sanxanigenens DSM 19645 = NX02]	569542722
AOW25119.1	pspb	000003.60	 TM+PspB	-	SIG+DUF2046	SIG	SIG	95	BJP26_17485	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas melonis TY	hypothetical protein BJP26_17485 [Sphingomonas melonis TY]	1078698941
APG62664.1	pspb	000003.60	 TM+PspB	-	SIG	SIG	SIG	95	LPB140_07535	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. LPB0140	hypothetical protein LPB140_07535 [Sphingopyxis sp. LPB0140]	1110848344
AFS39393.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	MASE_19555	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii ATCC 27126	hypothetical protein MASE_19555 [Alteromonas macleodii ATCC 27126]	406376138
AFT76538.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AMEC673_19310	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str. 'English Channel 673'	hypothetical protein AMEC673_19310 [Alteromonas macleodii str. 'English Channel 673']	407247352
AFT97365.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AMBAS45_19550	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str. 'Balearic Sea AD45'	hypothetical protein AMBAS45_19550 [Alteromonas macleodii str. 'Balearic Sea AD45']	407293053
AFV87476.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	amad1_20015	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea DE1	hypothetical protein amad1_20015 [Alteromonas mediterranea DE1]	410820859
AGP99491.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	I635_20000	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea UM7	hypothetical protein I635_20000 [Alteromonas mediterranea UM7]	521347727
ALM92575.1	pspb	000004.23	 SIG+PspB	<-SIG+PspB*	SIG	SIG	SIG	91	AOR13_3582	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris LMG 21856	hypothetical protein AOR13_3582 [Alteromonas stellipolaris LMG 21856]	948570456
AMJ76168.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	91	AVL57_20675	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein AVL57_20675 [Alteromonas stellipolaris]	996019016
AMJ84502.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AV941_19770	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein AV941_19770 [Alteromonas mediterranea]	996027362
AMJ88598.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	91	AV939_19665	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mac1	hypothetical protein AV939_19665 [Alteromonas sp. Mac1]	996031215
AMJ92453.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	91	AV940_19360	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mac2	hypothetical protein AV940_19360 [Alteromonas sp. Mac2]	996035071
AMJ96304.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	91	AVL56_19605	bacteria>proteobacteria>gammaproteobacteria	Alteromonas addita	hypothetical protein AVL56_19605 [Alteromonas addita]	996040329
AMK00185.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	AVL55_19695	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein AVL55_19695 [Alteromonas macleodii]	996045799
AMN13614.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	ACZ81_19650	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein ACZ81_19650 [Alteromonas macleodii]	1002383672
ANB20685.1	pspb	000004.23	 SIG+PspB	<-SIG+PspB*	SIG	SIG	SIG	91	A6K25_04945	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6K25_04945 [Alteromonas stellipolaris]	1023064094
ANB25443.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	91	A6F57_09650	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6F57_09650 [Alteromonas stellipolaris]	1023068866
APD87968.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM527_18765	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mex14	hypothetical protein BM527_18765 [Alteromonas sp. Mex14]	1108496302
APD91892.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM524_18100	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM524_18100 [Alteromonas mediterranea]	1108500227
APD99423.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG+PspB	SIG	91	BM525_18335	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM525_18335 [Alteromonas mediterranea]	1108507761
AIG00591.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	90	EP13_18940	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP13_18940 [Alteromonas australica]	666084097
AJP45437.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	90	EP12_19720	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP12_19720 [Alteromonas australica]	761525116
APE07392.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	90	BM528_17755	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. RW2A1	hypothetical protein BM528_17755 [Alteromonas sp. RW2A1]	1108515733
AGH47660.1	pspb	000004.23	 SIG+PspB	SIG+PspB*->	SIG	SIG	SIG	88	C427_5566	bacteria>proteobacteria>gammaproteobacteria	Paraglaciecola psychrophila 170	hypothetical protein C427_5566 [Paraglaciecola psychrophila 170]	469487807
ALT00193.1	pspb	000004.23	 SIG+PspB	<-SIG+PspB*	SIG	SIG	SIG	85	AT746_19260	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	hypothetical protein AT746_19260 [Lacimicrobium alkaliphilum]	962033878
AQQ00725.1	pspb	000005.19	 PspC	-	PspC	PspC	TM	133	B0W48_13455	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas aliena	phage shock protein C [Pseudoalteromonas aliena]	1146065467
ABL99446.1	pspb	000005.19	 PspC	-	PspC	PspC	TM	131	Sama_1239	bacteria>proteobacteria>gammaproteobacteria	Shewanella amazonensis SB2B	phage shock protein C, PspC [Shewanella amazonensis SB2B]	119766876
ABO24360.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	131	Shew_2494	bacteria>proteobacteria>gammaproteobacteria	Shewanella loihica PV-4	phage shock protein C, PspC [Shewanella loihica PV-4]	126638717
ACJ29951.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	131	swp_3247	bacteria>proteobacteria>gammaproteobacteria	Shewanella piezotolerans WP3	PspC [Shewanella piezotolerans WP3]	212557497
ABZ77307.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	130	Shal_2754	bacteria>proteobacteria>gammaproteobacteria	Shewanella halifaxensis HAW-EB4	phage shock protein C, PspC [Shewanella halifaxensis HAW-EB4]	167354694
ABV87987.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM	129	Spea_2667	bacteria>proteobacteria>gammaproteobacteria	Shewanella pealeana ATCC 700345	phage shock protein C, PspC [Shewanella pealeana ATCC 700345]	157847488
AAN54861.1	pspb	000005.19	 PspC	-	PspC	PspC	SIG	128	pspC	bacteria>proteobacteria>gammaproteobacteria	Shewanella oneidensis MR-1	phage shock protein C PspC [Shewanella oneidensis MR-1]	24347640
ABI39551.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG	128	Shewmr4_2480	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-4	phage shock protein C, PspC [Shewanella sp. MR-4]	113885499
ABI43533.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG	128	Shewmr7_2548	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-7	phage shock protein C, PspC [Shewanella sp. MR-7]	113889482
ABK48873.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM+TM	128	Shewana3_2646	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. ANA-3	phage shock protein C, PspC [Shewanella sp. ANA-3]	117613419
ABM25420.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	TM+TM	128	Sputw3181_2597	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. W3-18-1	phage shock protein C, PspC [Shewanella sp. W3-18-1]	120559493
ABN61133.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sbal_1619	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	phage shock protein C, PspC [Shewanella baltica OS155]	125997058
ABP75229.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sputcn32_1504	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN-32	phage shock protein C, PspC [Shewanella putrefaciens CN-32]	145564294
ABX48815.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sbal195_1642	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	phage shock protein C, PspC [Shewanella baltica OS195]	160860281
ACK47223.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG+TM+TM	128	Sbal223_2735	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS223	phage shock protein C, PspC [Shewanella baltica OS223]	217499030
ADT93854.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sbal678_1682	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS678	phage shock protein C, PspC [Shewanella baltica OS678]	315267001
ADV53979.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sput200_1516	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens 200	phage shock protein C, PspC [Shewanella putrefaciens 200]	319425905
AEH13485.1	pspb	000005.19	 PspC	-	PspC	PspC	TM+TM	128	Sbal117_1732	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	phage shock protein C, PspC [Shewanella baltica OS117]	334863014
ACQ91715.1	pspb	000005.19	 PspC	<-PspC*<-PspB*<-PspA	PspC	PspC	SIG+TM	123	Tola_0085	bacteria>proteobacteria>gammaproteobacteria	Tolumonas auensis DSM 9187	phage shock protein C, PspC [Tolumonas auensis DSM 9187]	237499122
ABE53362.1	pspb	000006.18	 PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	SIG	SIG	88	Sden_0065	bacteria>proteobacteria>gammaproteobacteria	Shewanella denitrificans OS217	conserved hypothetical protein [Shewanella denitrificans OS217]	91713436
ABI37152.1	pspb	000006.18	 PspB	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewmr4_0071	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-4	conserved hypothetical protein [Shewanella sp. MR-4]	113883100
ABI41075.1	pspb	000006.18	 PspB	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewmr7_0069	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-7	conserved hypothetical protein [Shewanella sp. MR-7]	113887024
ABK46318.1	pspb	000006.18	 PspB	PSYN+AraC-HTH+AraC-HTH-><-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	PspB	PspB	SIG	86	Shewana3_0073	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. ANA-3	conserved hypothetical protein [Shewanella sp. ANA-3]	117610864
ABN63746.1	pspb	000006.18	 PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	PspB	SIG	83	Sbal_4281	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	conserved hypothetical protein [Shewanella baltica OS155]	125999671
ABX47255.1	pspb	000006.18	 PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	PspB	SIG	83	Sbal195_0073	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	conserved hypothetical protein [Shewanella baltica OS195]	160858721
ADT92279.1	pspb	000006.18	 PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	PspB	SIG	83	Sbal678_0077	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS678	shock B family protein [Shewanella baltica OS678]	315265426
AEH16100.1	pspb	000006.18	 PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	PspB	SIG	83	Sbal117_4450	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	hypothetical protein Sbal117_4450 [Shewanella baltica OS117]	334865629
ABM26826.1	pspb	000006.18	 PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	SIG	SIG	82	Sputw3181_4024	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. W3-18-1	conserved hypothetical protein [Shewanella sp. W3-18-1]	120560899
ABO25649.1	pspb	000006.18	 PspB	<-ABC-ATPase<-?||?->ABC-ATPase->?->PspB*->	SIG	SIG+PspB	SIG	82	Shew_3783	bacteria>proteobacteria>gammaproteobacteria	Shewanella loihica PV-4	conserved hypothetical protein [Shewanella loihica PV-4]	126640006
ABP73790.1	pspb	000006.18	 PspB	<-PspB*<-?<-ABC-ATPase<-?||?->ABC-ATPase->	SIG	SIG	SIG	82	Sputcn32_0054	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN-32	conserved hypothetical protein [Shewanella putrefaciens CN-32]	145562855
