AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
CCH28999.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	BN6_16770	bacteria>actinobacteria	Saccharothrix espanaensis DSM 44229	GCA_000328705.1	hypothetical protein BN6_16770 [Saccharothrix espanaensis DSM 44229]
ABV97288.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	66	Sare_1388	bacteria>actinobacteria	Salinispora arenicola CNS-205	GCA_000018265.1	conserved hypothetical protein [Salinispora arenicola CNS-205]
ABP53890.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	66	Strop_1424	bacteria>actinobacteria	Salinispora tropica CNB-440	GCA_000016425.1	hypothetical protein Strop_1424 [Salinispora tropica CNB-440]
ACZ22236.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	79	Sked_23210	bacteria>actinobacteria	Sanguibacter keddieii DSM 10542	GCA_000024925.1	hypothetical protein Sked_23210 [Sanguibacter keddieii DSM 10542]
BAR06841.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	78	SCIP_0774	bacteria>actinobacteria	Scardovia inopinata JCM 12537	GCA_001042695.1	conserved hypothetical protein [Scardovia inopinata JCM 12537]
AKU64692.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	74	ADJ76_01945	bacteria>actinobacteria	Schaalia meyeri	GCA_001262055.1	hypothetical protein ADJ76_01945 [Schaalia meyeri]
ADG97409.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	63	Srot_0935	bacteria>actinobacteria	Segniliparus rotundus DSM 44985	GCA_000092825.1	conserved hypothetical protein [Segniliparus rotundus DSM 44985]
ANS80547.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	73	SGUI_3151	bacteria>actinobacteria	Serinicoccus sp. JLT9	GCA_001685415.1	hypothetical protein SGUI_3151 [Serinicoccus sp. JLT9]
AMM32362.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	73	SA2016_1686	bacteria>actinobacteria	Sinomonas atrocyanea	GCA_001577305.1	histidine kinase [Sinomonas atrocyanea]
AGI87495.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	XNR_1096	bacteria>actinobacteria	Streptomyces albidoflavus	GCA_000359525.1	DUF3046 domain containing protein [Streptomyces albidoflavus]
AMM07887.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	Salbus254_1344	bacteria>actinobacteria	Streptomyces albidoflavus	GCA_001577385.1	hypothetical protein Salbus254_1344 [Streptomyces albidoflavus]
AIA06306.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	DC74_5857	bacteria>actinobacteria	Streptomyces albulus	GCA_000695235.1	hypothetical protein DC74_5857 [Streptomyces albulus]
AKA03180.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SAZ_12640	bacteria>actinobacteria	Streptomyces albulus ZPM	GCA_000963515.1	hypothetical protein SAZ_12640 [Streptomyces albulus ZPM]
AJE81895.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SLNWT_1519	bacteria>actinobacteria	Streptomyces albus	GCA_000827005.1	hypothetical protein SLNWT_1519 [Streptomyces albus]
AOU76211.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SLNHY_1520	bacteria>actinobacteria	Streptomyces albus	GCA_001753425.1	hypothetical protein SLNHY_1520 [Streptomyces albus]
APY86037.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	A7J05_10220	bacteria>actinobacteria	Streptomyces alfalfae	GCA_001975025.1	hypothetical protein A7J05_10220 [Streptomyces alfalfae]
ANB08918.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SAM40697_4961	bacteria>actinobacteria	Streptomyces ambofaciens	GCA_001632865.1	hypothetical protein SAM40697_4961 [Streptomyces ambofaciens]
AKZ58515.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SAM23877_5470	bacteria>actinobacteria	Streptomyces ambofaciens ATCC 23877	GCA_001267885.1	hypothetical protein SAM23877_5470 [Streptomyces ambofaciens ATCC 23877]
AQA14403.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	BV401_32325	bacteria>actinobacteria	Streptomyces autolyticus	GCA_001983975.1	hypothetical protein BV401_32325 [Streptomyces autolyticus]
BAC70206.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SAVERM_2495	bacteria>actinobacteria	Streptomyces avermitilis MA-4680 = NBRC 14893	GCA_000009765.2	hypothetical protein SAVERM_2495 [Streptomyces avermitilis MA-4680 = NBRC 14893]
ADI06462.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SBI_03341	bacteria>actinobacteria	Streptomyces bingchenggensis BCW-1	GCA_000092385.1	hypothetical protein SBI_03341 [Streptomyces bingchenggensis BCW-1]
CCB77231.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SCAT_4543	bacteria>actinobacteria	Streptomyces cattleya NRRL 8057 = DSM 46488	GCA_000237305.1	conserved protein of unknown function [Streptomyces cattleya NRRL 8057 = DSM 46488]
AEW96903.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SCATT_45320	bacteria>actinobacteria	Streptomyces cattleya NRRL 8057 = DSM 46488	GCA_000240165.1	hypothetical protein SCATT_45320 [Streptomyces cattleya NRRL 8057 = DSM 46488]
ANW17745.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	BB341_05635	bacteria>actinobacteria	Streptomyces clavuligerus	GCA_001693675.1	hypothetical protein BB341_05635 [Streptomyces clavuligerus]
CAA15872.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SCO5766	bacteria>actinobacteria	Streptomyces coelicolor A3(2)	GCA_000203835.1	hypothetical protein SC4H8.05 [Streptomyces coelicolor A3(2)]
AGS72202.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	B446_26970	bacteria>actinobacteria	Streptomyces collinus Tu 365	GCA_000444875.1	hypothetical protein B446_26970 [Streptomyces collinus Tu 365]
AJP04145.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	TU94_24415	bacteria>actinobacteria	Streptomyces cyaneogriseus subsp. noncyanogenus	GCA_000931445.1	hypothetical protein TU94_24415 [Streptomyces cyaneogriseus subsp. noncyanogenus]
AGK80568.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SFUL_5685	bacteria>actinobacteria	Streptomyces fulvissimus DSM 40593	GCA_000385945.1	DUF3046 domain containing protein [Streptomyces fulvissimus DSM 40593]
AIS00907.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SGLAU_24845	bacteria>actinobacteria	Streptomyces glaucescens	GCA_000761215.1	hypothetical protein SGLAU_24845 [Streptomyces glaucescens]
ALU96613.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	WQO_26755	bacteria>actinobacteria	Streptomyces globisporus C-1027	GCA_000261345.2	hypothetical protein WQO_26755 [Streptomyces globisporus C-1027]
ANP49877.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	AVL59_09865	bacteria>actinobacteria	Streptomyces griseochromogenes	GCA_001542625.2	hypothetical protein AVL59_09865 [Streptomyces griseochromogenes]
BAG18584.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SGR_1755	bacteria>actinobacteria	Streptomyces griseus subsp. griseus NBRC 13350	GCA_000010605.1	conserved hypothetical protein [Streptomyces griseus subsp. griseus NBRC 13350]
AEY92120.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SHJG_6853	bacteria>actinobacteria	Streptomyces hygroscopicus subsp. jinggangensis 5008	GCA_000245355.1	hypothetical protein SHJG_6853 [Streptomyces hygroscopicus subsp. jinggangensis 5008]
AGF66276.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	62	SHJGH_6613	bacteria>actinobacteria	Streptomyces hygroscopicus subsp. jinggangensis TL01	GCA_000340845.1	hypothetical protein SHJGH_6613 [Streptomyces hygroscopicus subsp. jinggangensis TL01]
ALO96551.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SHL15_5485	bacteria>actinobacteria	Streptomyces hygroscopicus subsp. limoneus	GCA_001447075.1	hypothetical protein SHL15_5485 [Streptomyces hygroscopicus subsp. limoneus]
CQR61368.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	sle_19060	bacteria>actinobacteria	Streptomyces leeuwenhoekii	GCA_001013905.1	Conserved Hypothetical Protein [Streptomyces leeuwenhoekii]
ANS68398.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	62	SLINC_6174	bacteria>actinobacteria	Streptomyces lincolnensis	GCA_001685355.1	hypothetical protein SLINC_6174 [Streptomyces lincolnensis].
AIJ12961.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SLIV_09785	bacteria>actinobacteria	Streptomyces lividans TK24	GCA_000739105.1	hypothetical protein SLIV_09785 [Streptomyces lividans TK24]
AJT64002.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	T261_2319	bacteria>actinobacteria	Streptomyces lydicus	GCA_000952035.2	hypothetical protein T261_2319 [Streptomyces lydicus]
AOP49453.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SL103_27275	bacteria>actinobacteria	Streptomyces lydicus	GCA_001729485.1	hypothetical protein SL103_27275 [Streptomyces lydicus]
ANZ15896.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SNOUR_12925	bacteria>actinobacteria	Streptomyces noursei ATCC 11455	GCA_001704275.1	Protein of unknown function (DUF3046) [Streptomyces noursei ATCC 11455]
AOW89408.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	BC342_26045	bacteria>actinobacteria	Streptomyces olivaceus	GCA_001767375.1	hypothetical protein BC342_26045 [Streptomyces olivaceus]
AQS67203.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	B1H29_09925	bacteria>actinobacteria	Streptomyces pactum	GCA_002005225.1	hypothetical protein B1H29_09925 [Streptomyces pactum]
ANJ09832.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	Spa2297_24385	bacteria>actinobacteria	Streptomyces parvulus	GCA_001660045.1	hypothetical protein Spa2297_24385 [Streptomyces parvulus]
ADW03023.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	Sfla_1585	bacteria>actinobacteria	Streptomyces pratensis ATCC 33331	GCA_000176115.2	Protein of unknown function DUF3046 [Streptomyces pratensis ATCC 33331]
ALC20444.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SPRI_2138	bacteria>actinobacteria	Streptomyces pristinaespiralis	GCA_001278075.1	DUF3046 domain-containing protein [Streptomyces pristinaespiralis]
AOR31747.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	BFF78_12400	bacteria>actinobacteria	Streptomyces puniciscabiei	GCA_001735805.1	hypothetical protein BFF78_12400 [Streptomyces puniciscabiei]
AMW13257.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	A4E84_29450	bacteria>actinobacteria	Streptomyces qaidamensis	GCA_001611795.1	hypothetical protein A4E84_29450 [Streptomyces qaidamensis]
CUW31511.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	TUE45_06259	bacteria>actinobacteria	Streptomyces reticuli	GCA_001511815.1	hypothetical protein TUE45_06259 [Streptomyces reticuli]
AOT61395.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	A4G23_04282	bacteria>actinobacteria	Streptomyces rubrolavendulae	GCA_001750785.1	hypothetical protein A4G23_04282 [Streptomyces rubrolavendulae]
CBG69604.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	SCAB_24971	bacteria>actinobacteria	Streptomyces scabiei 87.22	GCA_000091305.1	conserved hypothetical protein [Streptomyces scabiei 87.22]
AJC55573.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	GZL_02986	bacteria>actinobacteria	Streptomyces sp. 769	GCA_000816025.1	hypothetical protein GZL_02986 [Streptomyces sp. 769]
ALV32901.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	AS200_13200	bacteria>actinobacteria	Streptomyces sp. CdTB01	GCA_001484565.1	hypothetical protein AS200_13200 [Streptomyces sp. CdTB01]
ALM38069.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	62	SFR_1454	bacteria>actinobacteria	Streptomyces sp. FR-008	GCA_001431765.1	DUF3046 domain containing protein [Streptomyces sp. FR-008]
AKL68214.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	M444_25440	bacteria>actinobacteria	Streptomyces sp. Mg1	GCA_000412265.2	hypothetical protein M444_25440 [Streptomyces sp. Mg1]
CUM38048.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	BN2537_5061	bacteria>actinobacteria	Streptomyces venezuelae	GCA_001406115.1	FIG01124460: hypothetical protein [Streptomyces venezuelae]
ALO11421.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	AQF52_5828	bacteria>actinobacteria	Streptomyces venezuelae	GCA_001443625.1	hypothetical protein AQF52_5828 [Streptomyces venezuelae]
APE24282.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	vnz_26785	bacteria>actinobacteria	Streptomyces venezuelae	GCA_001886595.1	hypothetical protein vnz_26785 [Streptomyces venezuelae]
AJF67624.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SVTN_27800	bacteria>actinobacteria	Streptomyces vietnamensis	GCA_000830005.1	hypothetical protein SVTN_27800 [Streptomyces vietnamensis]
AEM81830.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	EAD1	64	Strvi_2098	bacteria>actinobacteria	Streptomyces violaceusniger Tu 4113	GCA_000147815.3	hypothetical protein Strvi_2098 [Streptomyces violaceusniger Tu 4113]
AKG45899.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	SXIM_45150	bacteria>actinobacteria	Streptomyces xiamenensis	GCA_000993785.2	hypothetical protein SXIM_45150 [Streptomyces xiamenensis]
ACZ85196.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	Sros_2214	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	GCA_000024865.1	hypothetical protein Sros_2214 [Streptosporangium roseum DSM 43021]
AQP46722.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	BW730_03450	bacteria>actinobacteria	Tessaracoccus aquimaris	GCA_001997345.1	hypothetical protein BW730_03450 [Tessaracoccus aquimaris]
AQP51979.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	BW733_15270	bacteria>actinobacteria	Tessaracoccus flavescens	GCA_001998865.1	hypothetical protein BW733_15270 [Tessaracoccus flavescens]
AQP44608.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	RPIT_07090	bacteria>actinobacteria	Tessaracoccus flavus	GCA_001997295.1	hypothetical protein RPIT_07090 [Tessaracoccus flavus]
AAZ54840.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	Imm-Cloacin	Imm-Cloacin	82	Tfu_0802	bacteria>actinobacteria	Thermobifida fusca YX	GCA_000012405.1	hypothetical protein Tfu_0802 [Thermobifida fusca YX]
ADG87836.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	64	Tbis_1114	bacteria>actinobacteria	Thermobispora bispora DSM 43833	GCA_000092645.1	hypothetical protein Tbis_1114 [Thermobispora bispora DSM 43833]
ACY98836.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	64	Tcur_3297	bacteria>actinobacteria	Thermomonospora curvata DSM 43183	GCA_000024385.1	hypothetical protein Tcur_3297 [Thermomonospora curvata DSM 43183]
AHU88932.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	70	CQ11_01755	bacteria>actinobacteria	Trueperella pyogenes	GCA_000612055.1	hypothetical protein CQ11_01755 [Trueperella pyogenes]
ALD74425.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	70	AN946_09110	bacteria>actinobacteria	Trueperella pyogenes	GCA_001281085.1	hypothetical protein AN946_09110 [Trueperella pyogenes]
AJC69776.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	70	X956_06795	bacteria>actinobacteria	Trueperella pyogenes TP8	GCA_000816065.1	histidine kinase [Trueperella pyogenes TP8]
ADG78400.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	63	Tpau_1782	bacteria>actinobacteria	Tsukamurella paurometabola DSM 20162	GCA_000092225.1	conserved hypothetical protein [Tsukamurella paurometabola DSM 20162]
AEB43562.1	pspn	000001.410	 DUF3046	DUF3046*->	DUF3046	-	-	66	VAB18032_12240	bacteria>actinobacteria	Verrucosispora maris AB-18-032	GCA_000204155.1	hypothetical protein VAB18032_12240 [Verrucosispora maris AB-18-032]
ACZ30272.1	pspn	000001.410	 DUF3046	DUF3046*->	SIG+DUF3046	SIG	SIG	93	Xcel_1241	bacteria>actinobacteria	Xylanimonas cellulosilytica DSM 15894	GCA_000024965.1	hypothetical protein Xcel_1241 [Xylanimonas cellulosilytica DSM 15894]
AKF27700.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	71	YH66_09145	bacteria>actinobacteria	[Brevibacterium] flavum	GCA_000987865.1	hypothetical protein YH66_09145 [[Brevibacterium] flavum]
ANR62820.1	pspn	000001.410	 DUF3046	<-DUF3046*	DUF3046	-	-	71	C628_09420	bacteria>actinobacteria	[Brevibacterium] flavum ZL-1	GCA_001683055.1	hypothetical protein C628_09420 [[Brevibacterium] flavum ZL-1]
CCC45100.1	pspn	000002.3	 DUF3046	-	DUF3046	-	-	277	MCAN_27691	bacteria>actinobacteria	Mycobacterium canettii CIPT 140010059	GCA_000253375.1	conserved hypothetical arginine rich protein [Mycobacterium canettii CIPT 140010059].
CCP45541.1	pspn	000002.3	 DUF3046	-	DUF3046	-	-	277	Rv2742c	bacteria>actinobacteria	Mycobacterium tuberculosis H37Rv	GCA_000195955.2	Conserved hypothetical arginine rich protein [Mycobacterium tuberculosis H37Rv].
CCC27817.1	pspn	000002.3	 DUF3046	-	DUF3046	-	-	277	MAF_27470	bacteria>actinobacteria	Mycobacterium tuberculosis variant africanum GM041182	GCA_000253355.1	conserved hypothetical arginine rich protein [Mycobacterium tuberculosis variant africanum GM041182].
AOZ44031.1	pspn	000003.3	 DUF3046	-	DUF3046	-	-	44	BTB1458_3034	bacteria>actinobacteria	Mycobacterium tuberculosis	GCA_001855255.1	hypothetical protein BTB1458_3034 [Mycobacterium tuberculosis].
BAQ06864.1	pspn	000003.3	 DUF3046	-	DUF3046	-	-	44	KURONO_3081	bacteria>actinobacteria	Mycobacterium tuberculosis str. Kurono	GCA_000828995.1	hypothetical protein KURONO_3081 [Mycobacterium tuberculosis str. Kurono].
ALA79289.1	pspn	000003.3	 DUF3046	-	DUF3046	-	-	44	BCGR_2972	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis BCG	GCA_001274555.1	DUF3046 domain-containing protein [Mycobacterium tuberculosis variant bovis BCG].
CDO44027.1	pspn	000004.2	 Cluster4_1clades	-	-	-	-	195	Mb2763c	bacteria>actinobacteria	Mycobacterium bovis AF2122/97	GCA_000195835.1	CONSERVED HYPOTHETICAL ARGININE RICH PROTEIN [FIRST PART] [Mycobacterium bovis AF2122/97].
AKR02573.1	pspn	000004.2	 Cluster4_1clades	-	-	-	-	195	Mb1595_p3050	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis	GCA_001078615.1	hypothetical protein Mb1595_p3050 [Mycobacterium tuberculosis variant bovis].
ADC86130.1	pspn	000005.2	 SIG+DUF3046	<-SIG+DUF3046*	SIG+DUF3046	SIG	SIG	114	BIF_02265	bacteria>actinobacteria	Bifidobacterium animalis subsp. lactis BB-12	GCA_000025245.1	Hypothetical cytosolic protein [Bifidobacterium animalis subsp. lactis BB-12].
AEK30566.1	pspn	000005.2	 SIG+DUF3046	<-SIG+DUF3046*	SIG+DUF3046	SIG	SIG	114	BALAC2494_00132	bacteria>actinobacteria	Bifidobacterium animalis subsp. lactis CNCM I-2494	GCA_000220885.1	Hypothetical cytosolic protein [Bifidobacterium animalis subsp. lactis CNCM I-2494].
CDO44026.1	pspn	000006.2	 DUF3046	-	DUF3046	-	-	82	Mb2762c	bacteria>actinobacteria	Mycobacterium bovis AF2122/97	GCA_000195835.1	CONSERVED HYPOTHETICAL ARGININE RICH PROTEIN [SECOND PART] [Mycobacterium bovis AF2122/97].
AKR02572.1	pspn	000006.2	 DUF3046	-	DUF3046	-	-	82	Mb1595_p3049	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis	GCA_001078615.1	hypothetical protein Mb1595_p3049 [Mycobacterium tuberculosis variant bovis].
ALE12881.1	pspn	000007.1	 DUF3046	DUF3046*->	DUF3046	-	-	50	RY69_622	bacteria>actinobacteria	Bifidobacterium breve	GCA_001281425.1	Hypothetical protein RY69_622 [Bifidobacterium breve].
ADD43834.1	pspn	000007.1	 DUF3046	<-DUF3046*	DUF3046	-	-	102	Snas_4184	bacteria>actinobacteria	Stackebrandtia nassauensis DSM 44728	GCA_000024545.1	hypothetical protein Snas_4184 [Stackebrandtia nassauensis DSM 44728].
AMC51767.1	pspn	000008.1	 Glyco_tran_28_C+DUF3046	<-Glyco_tran_28_C+DUF3046*	Glyco_tran_28_C+DUF3046	-	-	460	RN06_3314	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis BCG	GCA_001544735.1	alanine-rich transferase [Mycobacterium tuberculosis variant bovis BCG].
ABK69442.1	pspn	000009.1		-	SIG	SIG	SIG	170	MAV_3632	bacteria>actinobacteria	Mycobacterium avium 104	GCA_000014985.1	conserved hypothetical protein [Mycobacterium avium 104].
