AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
ANR67806.1	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	DUF4064+TM+DUF4670	LiaI-LiaF-TM+MIP-T3	SIG+TM+TM	415	AWC34_04305	bacteria>firmicutes	Staphylococcus equorum	hypothetical protein AWC34_04305 [Staphylococcus equorum]	1043187624	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+MIP-T3	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	LiaI-LiaF-TM MIP-T3	ABC-ATPase ? ? ? LiaI-LiaF-TM* 
AKL91575.1	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	DUF4064	LiaI-LiaF-TM	SIG+TM+TM	410	AYP1020_0427	bacteria>firmicutes	Staphylococcus capitis subsp capitis	Type IV secretory pathway, VirB10 components [Staphylococcus capitis subsp. capitis]	831183451	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	LiaI-LiaF-TM	ABC-ATPase ? ? ? LiaI-LiaF-TM* 
ANZ33678.1	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase<-?<-?<-Cluster253_2clades	DUF4064+SART-1	LiaI-LiaF-TM	SIG+TM+TM	394	BEK99_07670	bacteria>firmicutes	Staphylococcus carnosus	hypothetical protein BEK99_07670 [Staphylococcus carnosus]	1050296205	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase<-?<-?<-Cluster253_2clades	LiaI-LiaF-TM	 LiaI-LiaF-TM* ? ? ? ABC-ATPase ? ? Cluster253_2clades
AMY05152.1	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase<-?<-?<-Cluster253_2clades	DUF4064	LiaI-LiaF-TM+MIP-T3	SIG+TM+TM	385	A4G25_04070	bacteria>firmicutes	Staphylococcus condimenti	hypothetical protein A4G25_04070 [Staphylococcus condimenti]	1016912719	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+MIP-T3	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase<-?<-?<-Cluster253_2clades	LiaI-LiaF-TM MIP-T3	 LiaI-LiaF-TM* ? ? ? ABC-ATPase ? ? Cluster253_2clades
ALN76146.1	Cluster253_2clades->?->?->ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	DUF4064+SIT	LiaI-LiaF-TM+CDC27	SIG+TM+TM	352	EP23_01625	bacteria>firmicutes	Staphylococcus agnetis	hypothetical protein EP23_01625 [Staphylococcus agnetis]	951697543	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+CDC27	Cluster253_2clades->?->?->ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	LiaI-LiaF-TM CDC27	Cluster253_2clades ? ? ABC-ATPase ? ? ? LiaI-LiaF-TM* 
ADC87862.1	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase	DUF4064+Cgr1	LiaI-LiaF-TM+PAF1	SIG+TM+TM	348	SLGD_01772	bacteria>firmicutes	Staphylococcus lugdunensis HKU0901	hypothetical protein SLGD_01772 [Staphylococcus lugdunensis HKU09-01]	289180617	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+PAF1	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase	LiaI-LiaF-TM PAF1	 LiaI-LiaF-TM* ? ? ? ABC-ATPase
AND44342.1	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	DUF4064+TM	LiaI-LiaF-TM	SIG+TM+TM	339	ASL18_05900	bacteria>firmicutes	Staphylococcus aureus	hypothetical protein ASL18_05900 [Staphylococcus aureus]	1026654867	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM	ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	LiaI-LiaF-TM	ABC-ATPase ? ? ? LiaI-LiaF-TM* 
ADX76943.1	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase	DUF4064+Peptidase_S49_N	LiaI-LiaF-TM+Tox-DDRGK	SIG+TM+TM	336	SPSE_1688	bacteria>firmicutes	Staphylococcus pseudintermedius ED99	conserved hypothetical protein [Staphylococcus pseudintermedius ED99]	323464790	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Tox-DDRGK	<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase	LiaI-LiaF-TM Tox-DDRGK	 LiaI-LiaF-TM* ? ? ? ABC-ATPase
OGF25770.1	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	PspC+TM+TM+TM+DUF2807+Merozoite_SPAM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM+TM	657	A2227_01045	bacteria	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_47_19	hypothetical protein A2227_01045 [Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_47_19]	1083416619	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM Toast-rack	PADR-HTH PspC+LiaI-LiaF-TM+Toast-rack* 
OGF34952.1	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	PspC+TM+TM+TM+DUF2807+Merozoite_SPAM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM+TM	657	A2468_07005	bacteria	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_46_15	hypothetical protein A2468_07005 [Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_46_15]	1083426824	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM Toast-rack	PADR-HTH PspC+LiaI-LiaF-TM+Toast-rack* 
OGF43667.1	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	PspC+TM+TM+TM+DUF2807+Merozoite_SPAM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM+TM	657	A2303_07300	bacteria	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_47_14	hypothetical protein A2303_07300 [Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_47_14]	1083436609	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack	PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM Toast-rack	PADR-HTH PspC+LiaI-LiaF-TM+Toast-rack* 
OGF25487.1	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC+TM+TM+TM+DUF2807	PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM	625	A2331_01300	bacteria	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18	hypothetical protein A2331_01300 [Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18]	1083416332	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	PspC+LiaI-LiaF-TM+Toast-rack	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC LiaI-LiaF-TM Toast-rack	 Cluster288_2clades ? ? PspC+LiaI-LiaF-TM+Toast-rack* PADR-HTH
OGF29254.1	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC+TM+TM+TM+DUF2807	PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM	625	A2500_05180	bacteria	Candidatus Falkowbacteria bacterium RIFOXYC12_FULL_34_55	hypothetical protein A2500_05180 [Candidatus Falkowbacteria bacterium RIFOXYC12_FULL_34_55]	1083420338	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	PspC+LiaI-LiaF-TM+Toast-rack	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC LiaI-LiaF-TM Toast-rack	 Cluster288_2clades ? ? PspC+LiaI-LiaF-TM+Toast-rack* PADR-HTH
OGF36370.1	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC+TM+TM+TM+DUF2807	PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM	625	A2466_00840	bacteria	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_34_220	hypothetical protein A2466_00840 [Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_34_220]	1083428402	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	PspC+LiaI-LiaF-TM+Toast-rack	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC LiaI-LiaF-TM Toast-rack	 Cluster288_2clades ? ? PspC+LiaI-LiaF-TM+Toast-rack* PADR-HTH
OGF38849.1	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC+TM+TM+TM+DUF2807	PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM	625	A2515_05600	bacteria	Candidatus Falkowbacteria bacterium RIFOXYD12_FULL_34_57	hypothetical protein A2515_05600 [Candidatus Falkowbacteria bacterium RIFOXYD12_FULL_34_57]	1083431198	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	PspC+LiaI-LiaF-TM+Toast-rack	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC LiaI-LiaF-TM Toast-rack	 Cluster288_2clades ? ? PspC+LiaI-LiaF-TM+Toast-rack* PADR-HTH
OGF40868.1	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC+TM+TM+TM+DUF2807	PspC+LiaI-LiaF-TM+Toast-rack	TM+TM+TM+TM	625	A2531_03825	bacteria	Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_34_120	hypothetical protein A2531_03825 [Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_34_120]	1083433480	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	PspC+LiaI-LiaF-TM+Toast-rack	<-Cluster288_2clades<-?<-?<-PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC LiaI-LiaF-TM Toast-rack	 Cluster288_2clades ? ? PspC+LiaI-LiaF-TM+Toast-rack* PADR-HTH
AMG31616.1	SIG+TM+TM+TM+TM+TM+TM*->TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	634	AL542_15605	bacteria>proteobacteria>gammaproteobacteria	Grimontia hollisae	type III secretion protein [Grimontia hollisae]	991863325	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	SIG+TM(s)*->TM(s)->	SIG TM(s)	SIG+TM(s)* TM(s) 
AMF96289.1	SIG+TM+TM+TM+TM+TM+TM*->TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	629	AL538_00400	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	type III secretion protein [Vibrio harveyi]	991827942	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	SIG+TM(s)*->TM(s)->	SIG TM(s)	SIG+TM(s)* TM(s) 
CAQ85538.1	<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	629	PAU_03450	bacteria>proteobacteria>gammaproteobacteria	Photorhabdus asymbiotica	Putative type III secretion system EscV protein [Photorhabdus asymbiotica]	253782374	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	<-TM(s)<-SIG+TM(s)*	SIG TM(s)	 TM(s) SIG+TM(s)*
AEH12019.1	SIG+TM+TM+TM+TM+TM+TM*->TM+TM+TM+TM->	FHIPEP+TM	SIG+TM+TM+TM+TM+TM+TM+CCDC81	SIG+TM+TM+TM+TM+TM+TM	627	Sbal117_0216	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	type III secretion FHIPEP protein [Shewanella baltica OS117]	334861548	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)+CCDC81	SIG+TM(s)*->TM(s)->	SIG TM(s) CCDC81	SIG+TM(s)* TM(s) 
ANB97481.1	SIG+TM+TM+TM+TM+TM+TM*->TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	627	FORC14_1160	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	Secretion system apparatus protein SsaV [Vibrio parahaemolyticus]	1024768700	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	SIG+TM(s)*->TM(s)->	SIG TM(s)	SIG+TM(s)* TM(s) 
AQS37652.1	<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+TM+CCDC81	SIG+TM+TM+TM+TM+TM+TM	627	Sps_02498	bacteria>proteobacteria>gammaproteobacteria	Shewanella psychrophila	type III secretory pathway, component EscV [Shewanella psychrophila]	1148953225	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)+CCDC81	<-TM(s)<-SIG+TM(s)*	SIG TM(s) CCDC81	 TM(s) SIG+TM(s)*
BAC62698.1	<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	627	VPA1355	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus RIMD 2210633	putative type III secretion system EscV protein [Vibrio parahaemolyticus RIMD 2210633]	28809723	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	<-TM(s)<-SIG+TM(s)*	SIG TM(s)	 TM(s) SIG+TM(s)*
OGG65427.1	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	PspC+TM+TM+TM+TM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	TM+TM+TM+TM+TM	392	A2Z56_03940	bacteria	Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_45_16	hypothetical protein A2Z56_03940 [Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_45_16]	1083569143	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM	PADR-HTH DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* 
OGG70525.1	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	PspC+TM+TM+TM+TM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	TM+TM+TM+TM+TM	392	A2929_04845	bacteria	Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_45_25	hypothetical protein A2929_04845 [Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_45_25]	1083574520	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM	PADR-HTH DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* 
OGG81010.1	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	PspC+TM+TM+TM+TM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	TM+TM+TM+TM+TM	392	A3I99_01600	bacteria	Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_45_11b	hypothetical protein A3I99_01600 [Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_45_11b]	1083587351	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM	PADR-HTH DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* 
OGG84753.1	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	PspC+TM+TM+TM+TM	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	TM+TM+TM+TM+TM	392	A3G90_01550	bacteria	Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_45_26	hypothetical protein A3G90_01550 [Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_45_26]	1083591224	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	DUF1700-alpha-helical PspC LiaI-LiaF-TM	PADR-HTH DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* 
KKS29113.1	<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG+PspC+TM+TM+TM+TM	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	SIG+TM+TM+TM+TM+TM	390	UU89_C0022G0012	bacteria	Parcubacteria group bacterium GW2011_GWC2_42_11	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWC2_42_11]	818579061	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG DUF1700-alpha-helical PspC LiaI-LiaF-TM	 DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* PADR-HTH
KKS85192.1	<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG+PspC+TM+TM+TM+TM	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	SIG+TM+TM+TM+TM+TM	390	UV60_C0010G0010	bacteria	Parcubacteria group bacterium GW2011_GWA2_43_11	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWA2_43_11]	818638027	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG DUF1700-alpha-helical PspC LiaI-LiaF-TM	 DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* PADR-HTH
KKS36834.1	SIG+CARDB->?->?->?-><-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG+PspC+TM+TM+TM	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	SIG+TM+TM+TM+TM	389	UU98_C0020G0017	bacteria	Parcubacteria group bacterium GW2011_GWD2_42_14	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWD2_42_14]	818587093	bacteria>other unclassified bacteria	bacteria>unclassified bacteria	bacteria	SIG+DUF1700-alpha-helical+PspC+LiaI-LiaF-TM	SIG+CARDB->?->?->?-><-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	SIG DUF1700-alpha-helical PspC LiaI-LiaF-TM	SIG+CARDB ? ? ? DUF1700-alpha-helical+PspC+LiaI-LiaF-TM* PADR-HTH
AND38874.1	LiaI-LiaF-TM+Toast-rack*->?->REC->	SIG+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	274	A361_07025	bacteria>firmicutes	Bacillus oceanisediminis 2691	hypothetical protein A361_07025 [Bacillus oceanisediminis 2691]	1026658798	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->?->REC->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* ? REC 
CCG44573.1	LiaI-LiaF-TM+Toast-rack*->?->REC->	SIG+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	274	HBHAL_2220	bacteria>firmicutes	Halobacillus halophilus DSM 2266	conserved hypothetical protein [Halobacillus halophilus DSM 2266]	384073082	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->?->REC->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* ? REC 
BAC13116.1	LiaI-LiaF-TM+Toast-rack*->?->REC->	SIG+TM+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+TM	267	OB1160	bacteria>firmicutes	Oceanobacillus iheyensis HTE831	hypothetical conserved protein [Oceanobacillus iheyensis HTE831]	22776842	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->?->REC->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* ? REC 
AIF66944.1	<-REC<-?<-LiaI-LiaF-TM+Toast-rack*	SIG+TM+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+TM	258	GZ22_10005	bacteria>firmicutes	Terribacillus aidingensis	hypothetical protein GZ22_10005 [Terribacillus aidingensis]	664798709	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	<-REC<-?<-LiaI-LiaF-TM+Toast-rack*	LiaI-LiaF-TM Toast-rack	 REC ? LiaI-LiaF-TM+Toast-rack*
BAM46864.1	LiaI-LiaF-TM+Toast-rack*->?->REC->	SIG+TM+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+TM	254	AXY_07320	bacteria>firmicutes	Amphibacillus xylanus NBRC 15112	hypothetical protein AXY_07320 [Amphibacillus xylanus NBRC 15112]	407726866	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->?->REC->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* ? REC 
API91067.1	<-REC<-?<-LiaI-LiaF-TM+Toast-rack*	SIG+TM+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+TM	249	BKP57_03850	bacteria>firmicutes	Virgibacillus sp 6R	hypothetical protein BKP57_03850 [Virgibacillus sp. 6R]	1112931154	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	<-REC<-?<-LiaI-LiaF-TM+Toast-rack*	LiaI-LiaF-TM Toast-rack	 REC ? LiaI-LiaF-TM+Toast-rack*
AIF42715.1	LiaI-LiaF-TM+Toast-rack*->?->REC->	SIG+TM+TM+TM+DUF2154	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+TM	247	X953_05205	bacteria>firmicutes	Virgibacillus sp SK37	hypothetical protein X953_05205 [Virgibacillus sp. SK37]	664690127	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->?->REC->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* ? REC 
AEW02651.1	PADR-HTH->DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack*->	PspC+PspC+TM+TM+TM	DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack	TM+TM+TM+TM+TM+TM+TM	767	Niako_6427	bacteria>bacteroidetes	Niastella koreensis GR2010	phage shock protein C, PspC [Niastella koreensis GR20-10]	361063659	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack	PADR-HTH->DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*->	DUF1700-alpha-helical PspC(s) LiaI-LiaF-TM Toast-rack	PADR-HTH DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack* 
AHF17850.1	PADR-HTH->DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack*-><-?<-SIGMA-HTH	PspC+PspC+TM+TM+TM	DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack	TM+TM+TM+TM+TM+TM	724	NIASO_15245	bacteria>bacteroidetes	Niabella soli DSM 19437	hypothetical protein NIASO_15245 [Niabella soli DSM 19437]	570747338	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack	PADR-HTH->DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*-><-?<-SIGMA-HTH	DUF1700-alpha-helical PspC(s) LiaI-LiaF-TM Toast-rack	PADR-HTH DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack* ? SIGMA-HTH
ANH83231.1	<-DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack*<-PADR-HTH	PspC+PspC+COX1+Med3	DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack	TM+TM+TM+TM+TM+TM	724	A8C56_21630	bacteria>bacteroidetes	Niabella ginsenosidivorans	hypothetical protein A8C56_21630 [Niabella ginsenosidivorans]	1033842378	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack	<-DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	DUF1700-alpha-helical PspC(s) LiaI-LiaF-TM Toast-rack	 DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack* PADR-HTH
SCD20928.1	<-DUF1700-alpha-helical+PspC+PspC+LiaI-LiaF-TM+Toast-Rack*<-PADR-HTH	PspC+PspC+TM+TM+TM	PspC+PspC+LiaI-LiaF-TM+Toast-Rack	TM+TM+TM+TM+TM+TM+TM	668	PSM36_2123	bacteria>bacteroidetes	Proteiniphilum saccharofermentans	putative membrane protein [Proteiniphilum saccharofermentans]	1135442376	bacteria>fcb group	bacteria>fcb group>bacteroidetes	bacteria	PspC(s)+LiaI-LiaF-TM+Toast-rack	<-DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	PspC(s) LiaI-LiaF-TM Toast-rack	 DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack* PADR-HTH
